geneSet,NES,FDR,Function,Datatype
GO:0021700,0.9672505366425868,0.7510197198866655,GO,IFG222noCTC
GO:0006260,0.9652315110347099,0.75504792582326097,GO,IFG222noCTC
GO:0007018,0.9623992350950092,0.7564191702167896,GO,IFG222noCTC
GO:0098739,0.9617727469980414,0.7565227289106431,GO,IFG222noCTC
GO:1901657,0.9627376755849796,0.7570436282939244,GO,IFG222noCTC
GO:0044346,0.9636253602300942,0.7578043153304858,GO,IFG222noCTC
GO:0006720,-0.91842965,0.7581618910882915,GO,IFG222noCTC
GO:0006304,0.962829893,0.7583808253005792,GO,IFG222noCTC
GO:0018208,-0.910383621,0.7598671436526429,GO,IFG222noCTC
GO:0097164,-0.919137883,0.7609004463879954,GO,IFG222noCTC
GO:0070841,-0.910760585,0.7632763443965369,GO,IFG222noCTC
GO:0031929,-0.911772064,0.7654223302847827,GO,IFG222noCTC
GO:0048144,0.9573482620539184,0.7670111619010231,GO,IFG222noCTC
GO:1901873,-0.91185974,0.7698250585158749,GO,IFG222noCTC
GO:0033013,0.9531458290554701,0.7718557708726432,GO,IFG222noCTC
GO:0043086,0.9531911593803468,0.7732968725755237,GO,IFG222noCTC
GO:0043473,0.95180666215758902,0.7738288980028296,GO,IFG222noCTC
GO:0045927,0.9536005883098826,0.773837514,GO,IFG222noCTC
GO:0007631,0.9502020130329872,0.7748969399909937,GO,IFG222noCTC
GO:1902903,0.9536607159653842,0.7752905367828323,GO,IFG222noCTC
GO:1902074,0.9505521432610614,0.7755850711033855,GO,IFG222noCTC
GO:0034976,-0.901863412,0.7760868654765061,GO,IFG222noCTC
GO:0010469,0.9457278232068963,0.7852000222113732,GO,IFG222noCTC
GO:0007346,0.9449635383776984,0.78562061509839898,GO,IFG222noCTC
GO:0030901,-0.895242678,0.7876326936454452,GO,IFG222noCTC
GO:0034248,-0.889986634,0.79528301013667502,GO,IFG222noCTC
GO:0032941,0.9391183489329026,0.79940681375506295,GO,IFG222noCTC
GO:0006401,0.9382028066779015,0.8000541789845781,GO,IFG222noCTC
GO:0070988,0.9370527663101048,0.8013107122789986,GO,IFG222noCTC
GO:0000041,0.9346356493657959,0.8058207915798403,GO,IFG222noCTC
GO:0009262,-0.878729263,0.80715449909019199,GO,IFG222noCTC
GO:0019692,-0.878729263,0.80715449909019199,GO,IFG222noCTC
GO:0032104,-0.882621263,0.8077914184441394,GO,IFG222noCTC
GO:0016441,0.9330622461408861,0.8082321715201952,GO,IFG222noCTC
GO:0048638,0.9320719741149247,0.80907360467771405,GO,IFG222noCTC
GO:0060491,0.9309985798047707,0.81011970477219697,GO,IFG222noCTC
GO:0051347,0.92906693423212106,0.81158104167967005,GO,IFG222noCTC
GO:0044772,0.9291609957048172,0.8129940730638615,GO,IFG222noCTC
GO:0071985,-0.866446382,0.8154112062190693,GO,IFG222noCTC
GO:0005976,0.9267357278806378,0.8156835348753183,GO,IFG222noCTC
GO:0034502,-0.869836472,0.8177390150349496,GO,IFG222noCTC
GO:0036010,0.9243994158014265,0.8181454949920589,GO,IFG222noCTC
GO:0008340,0.9249858141513796,0.81832823360768903,GO,IFG222noCTC
GO:0007030,-0.871644028,0.8184403594822551,GO,IFG222noCTC
GO:0006063,-0.866802393,0.81922294837911203,GO,IFG222noCTC
GO:0042430,0.9225511188517175,0.8193773623973861,GO,IFG222noCTC
GO:0046677,0.9210279551456548,0.8198688975705254,GO,IFG222noCTC
GO:0006298,0.9229520259324391,0.8200637755947493,GO,IFG222noCTC
GO:0006879,0.9211893361099633,0.8210944596427893,GO,IFG222noCTC
GO:0043574,-0.857601254,0.8290476882825484,GO,IFG222noCTC
GO:0045861,0.9162808692305386,0.8296358087758745,GO,IFG222noCTC
GO:0097193,0.9096629217423491,0.8388668570050256,GO,IFG222noCTC
GO:0007059,0.9116616834207961,0.8392046731976294,GO,IFG222noCTC
GO:0050905,0.9099212827847452,0.8399589393508825,GO,IFG222noCTC
GO:0010644,0.9099913600704592,0.8414480709371907,GO,IFG222noCTC
GO:0051259,0.9072206983398005,0.8430111690564259,GO,IFG222noCTC
GO:0043462,0.9061556348884904,0.8439513821335034,GO,IFG222noCTC
GO:0071542,-0.840928925,0.8471094123268036,GO,IFG222noCTC
GO:0018205,0.9014368112000308,0.8484256703425505,GO,IFG222noCTC
GO:0009100,0.9019625795770408,0.8488506738827366,GO,IFG222noCTC
GO:0009266,0.90225143439076305,0.8498511907414439,GO,IFG222noCTC
GO:0048008,0.8999993081586519,0.85007980533579297,GO,IFG222noCTC
GO:0051051,0.90269261216858698,0.8505002363765555,GO,IFG222noCTC
GO:0007188,0.8990647786986262,0.8506069695444743,GO,IFG222noCTC
GO:0051703,0.89811110661520599,0.85101611526187604,GO,IFG222noCTC
GO:0006490,-0.841209956,0.8512991331259273,GO,IFG222noCTC
GO:0051156,0.8970661498753302,0.85178750030253603,GO,IFG222noCTC
GO:0090594,0.8956050646658861,0.8534257471805266,GO,IFG222noCTC
GO:0016073,-0.83480587,0.8534716401682465,GO,IFG222noCTC
GO:0007033,-0.8414786,0.8556556908603332,GO,IFG222noCTC
GO:0070670,0.8938497320538443,0.8557413599541646,GO,IFG222noCTC
GO:1905475,0.8923074426547506,0.8576025210979159,GO,IFG222noCTC
GO:0071684,0.8890654820804595,0.8614329288018525,GO,IFG222noCTC
GO:0030258,0.8865428800486204,0.8620142787387525,GO,IFG222noCTC
GO:0051602,0.8891052870863037,0.86299961609392895,GO,IFG222noCTC
GO:0140694,0.8866934806044325,0.8633202220439765,GO,IFG222noCTC
GO:0038127,0.8874178962679214,0.8634328249890567,GO,IFG222noCTC
GO:0048678,0.8822337972449711,0.8695268561564156,GO,IFG222noCTC
GO:0043113,0.8780659266745137,0.8733683567903122,GO,IFG222noCTC
GO:0006644,0.8787565990530586,0.8735474377920887,GO,IFG222noCTC
GO:0006885,0.8791440640837926,0.87446703214439503,GO,IFG222noCTC
GO:0034504,0.8744066504738122,0.8791349553758516,GO,IFG222noCTC
GO:0072331,0.8726758614774077,0.8795036455282488,GO,IFG222noCTC
GO:0016052,0.8717126452735655,0.8797896290433843,GO,IFG222noCTC
GO:0005996,0.8705870971650815,0.8803803859879014,GO,IFG222noCTC
GO:0007062,0.8728694193205698,0.8807495678927766,GO,IFG222noCTC
GO:0034329,0.8686114337999159,0.8810910772618065,GO,IFG222noCTC
GO:0046716,-0.815090777,0.8811335130671795,GO,IFG222noCTC
GO:1903311,0.8693630067415926,0.8812358550576833,GO,IFG222noCTC
GO:0006749,0.8673470425282065,0.8819133912677103,GO,IFG222noCTC
GO:0045056,0.8633666847158106,0.8882748910148203,GO,IFG222noCTC
GO:0019233,0.8609714280919368,0.8883083035007888,GO,IFG222noCTC
GO:0031400,0.8615993333037769,0.8886788386073409,GO,IFG222noCTC
GO:0072524,0.8620834087846005,0.88929981779034395,GO,IFG222noCTC
GO:0043254,0.8575445064940782,0.8916028428528866,GO,IFG222noCTC
GO:0090559,0.8578303935539278,0.8926864642545842,GO,IFG222noCTC
GO:0055074,0.8515521381043747,0.90108657538725501,GO,IFG222noCTC
GO:0007272,0.84750964048351296,0.9068703118206093,GO,IFG222noCTC
GO:0006882,0.8429049932781836,0.9135413329760002,GO,IFG222noCTC
GO:0051341,0.8416800725857188,0.91410039621526196,GO,IFG222noCTC
GO:0016051,0.8369343139665745,0.9208807005040756,GO,IFG222noCTC
GO:0007034,-0.785387955,0.92112425873800996,GO,IFG222noCTC
GO:0071103,0.8346825335237548,0.9230661963331372,GO,IFG222noCTC
GO:0042886,0.8317214782031557,0.9266462448056518,GO,IFG222noCTC
GO:0031331,0.8279660163217925,0.9314596291349592,GO,IFG222noCTC
GO:0034067,0.8192705528570788,0.9356763593386336,GO,IFG222noCTC
GO:0071241,0.81971116892278495,0.9366718083241606,GO,IFG222noCTC
GO:0001101,0.8199463132760846,0.9379759275936308,GO,IFG222noCTC
GO:0040029,0.8213454621973226,0.9390286266544936,GO,IFG222noCTC
GO:0018904,0.81994832744383706,0.9396583036774272,GO,IFG222noCTC
GO:0009451,-0.762132129,0.9397318421727587,GO,IFG222noCTC
GO:0009895,0.8217246361870937,0.9400853402398166,GO,IFG222noCTC
GO:0072527,0.8147384979186056,0.9414893601783317,GO,IFG222noCTC
GO:0034453,-0.764489936,0.9418856959041273,GO,IFG222noCTC
GO:0032200,-0.754865037,0.9422075415135407,GO,IFG222noCTC
GO:0061025,0.8130443594505188,0.9425817784787175,GO,IFG222noCTC
GO:0045023,0.8100212518199443,0.9440781095551235,GO,IFG222noCTC
GO:0150146,0.8101987802264798,0.9455090335487224,GO,IFG222noCTC
GO:0007031,-0.746177532,0.9458598877972861,GO,IFG222noCTC
GO:0097485,0.8065091147634558,0.9479479991275598,GO,IFG222noCTC
GO:0009743,0.8051513702730496,0.9483483039101308,GO,IFG222noCTC
GO:0006520,0.7902710176108626,0.9483567534129266,GO,IFG222noCTC
GO:1903829,0.8033116818728872,0.9493810439238433,GO,IFG222noCTC
GO:0007051,0.7986397172580546,0.9497008632284818,GO,IFG222noCTC
GO:0043094,0.7904357544098559,0.9497340940164715,GO,IFG222noCTC
GO:0031365,0.7999867239198183,0.9510125214154507,GO,IFG222noCTC
GO:0048645,0.79184117091680695,0.95108811321092501,GO,IFG222noCTC
GO:0021591,0.7904905316912955,0.9513009845875913,GO,IFG222noCTC
GO:0014075,0.7986782244983192,0.9513156311778576,GO,IFG222noCTC
GO:0048511,0.7948508567704189,0.951844982,GO,IFG222noCTC
GO:0006302,0.7959458953038094,0.9518871003811405,GO,IFG222noCTC
GO:0006643,0.8004480849895278,0.9520146763907559,GO,IFG222noCTC
GO:0034394,0.7922167519446625,0.9521858366653866,GO,IFG222noCTC
GO:0032535,0.7808584566026338,0.9526602241519336,GO,IFG222noCTC
GO:0032386,0.7929964417066788,0.9527361783511998,GO,IFG222noCTC
GO:0090398,0.7779313486514561,0.9531107206973369,GO,IFG222noCTC
GO:0070085,0.7791410482594981,0.9532584141386934,GO,IFG222noCTC
GO:0006790,0.78089312084321905,0.9542499070112498,GO,IFG222noCTC
GO:0030900,0.7740075881034316,0.9547395549166321,GO,IFG222noCTC
GO:0071897,0.7692795171171151,0.9556193877792407,GO,IFG222noCTC
GO:0007205,0.7810288641061026,0.9557032472984984,GO,IFG222noCTC
GO:0051402,0.7740850855909897,0.95627360215188095,GO,IFG222noCTC
GO:0046434,0.7699153104320257,0.95644767218037696,GO,IFG222noCTC
GO:0032886,0.7829054123241997,0.9565452650325994,GO,IFG222noCTC
GO:0044331,0.7815241818019442,0.9567235828966049,GO,IFG222noCTC
GO:0015669,0.7668376626684718,0.9569621036237889,GO,IFG222noCTC
GO:0043543,0.7704051482542624,0.9574816654147315,GO,IFG222noCTC
GO:0051653,0.7636364080045698,0.9590991169241251,GO,IFG222noCTC
GO:0051258,0.7609883550776337,0.9606847214100388,GO,IFG222noCTC
GO:0043954,0.7566605198903054,0.9624017895367427,GO,IFG222noCTC
GO:0010623,0.7574005781566171,0.9632085116983755,GO,IFG222noCTC
GO:0010639,0.7527614677301936,0.9650423949700121,GO,IFG222noCTC
GO:0050000,0.7506313583224874,0.9656945148301573,GO,IFG222noCTC
GO:0140861,-0.71886174,0.9661566129021062,GO,IFG222noCTC
GO:0044839,0.7439502862844425,0.9678352352636054,GO,IFG222noCTC
GO:0044091,0.7454620127093896,0.9679336025578835,GO,IFG222noCTC
GO:0051169,0.7468755267768283,0.96805382747691504,GO,IFG222noCTC
GO:1990823,0.7288934669939025,0.9699777983437924,GO,IFG222noCTC
GO:0006997,0.7226560971534546,0.9708747812959021,GO,IFG222noCTC
GO:0007039,0.7289829764816946,0.9714923610674968,GO,IFG222noCTC
GO:0001764,0.7235750165339891,0.9716601636004262,GO,IFG222noCTC
GO:1901136,0.7320830388381849,0.9717616542413714,GO,IFG222noCTC
GO:0021953,0.7247575021580153,0.9722014944097864,GO,IFG222noCTC
GO:0048854,0.7329363788417484,0.9725236240322384,GO,IFG222noCTC
GO:0000910,0.7293391142795194,0.97276831954249898,GO,IFG222noCTC
GO:1903828,0.7330492762967841,0.9740367987817685,GO,IFG222noCTC
GO:0016570,0.7338223441460058,0.97489347311446295,GO,IFG222noCTC
GO:0031047,0.7352930888226876,0.9750775172861303,GO,IFG222noCTC
GO:0007271,0.7109966483251077,0.9792454965333994,GO,IFG222noCTC
GO:0051383,0.69451111390290099,0.9834426554888211,GO,IFG222noCTC
GO:0015931,0.69883904239206696,0.9835412839992264,GO,IFG222noCTC
GO:0051054,0.6917720316893401,0.9837456400289305,GO,IFG222noCTC
GO:0051865,-0.684340801,0.98376962199951801,GO,IFG222noCTC
GO:0006289,0.6959964488612825,0.98402900821578598,GO,IFG222noCTC
GO:0000209,-0.673455383,0.9847352237840887,GO,IFG222noCTC
GO:0006970,0.6992990745549426,0.9848384132073619,GO,IFG222noCTC
GO:0031109,0.7001034601472851,0.9858653505039686,GO,IFG222noCTC
GO:1902850,0.6848912015747453,0.98681658774801995,GO,IFG222noCTC
GO:0072665,-0.645476327,0.9923656732277627,GO,IFG222noCTC
GO:0046847,0.6697676143105663,0.99272841,GO,IFG222noCTC
GO:0006282,0.6703722037436669,0.9939488981805191,GO,IFG222noCTC
GO:0009225,-0.535290533,0.9952411306985537,GO,IFG222noCTC
GO:1902115,0.6602525469210526,0.99607781366645198,GO,IFG222noCTC
GO:0043162,-0.565611993,0.9965962095921148,GO,IFG222noCTC
GO:0032527,0.64792052082213303,0.9985589494862074,GO,IFG222noCTC
GO:0009755,0.6497108610796523,0.9993517155358638,GO,IFG222noCTC
GO:0006360,0.4305179855221433,0.9995681887456351,GO,IFG222noCTC
GO:0045730,0.6369606220519289,0.9999999999999998,GO,IFG222noCTC
GO:1902275,0.62401552210663802,0.9999999999999998,GO,IFG222noCTC
GO:0009112,0.6314183541376326,0.9999999999999998,GO,IFG222noCTC
GO:0006353,-0.593558232,0.9999999999999998,GO,IFG222noCTC
GO:0048009,0.5658218198876276,0.9999999999999998,GO,IFG222noCTC
GO:0006301,0.5374823762811641,0.9999999999999998,GO,IFG222noCTC
GO:0055070,0.5031630169857608,0.9999999999999998,GO,IFG222noCTC
GO:0140112,0.5223865925718001,0.9999999999999998,GO,IFG222noCTC
GO:1903509,0.6090419120532361,0.9999999999999998,GO,IFG222noCTC
GO:0022616,0.5011632914600954,0.9999999999999998,GO,IFG222noCTC
GO:0031122,0.5431714288683724,0.9999999999999998,GO,IFG222noCTC
GO:0051053,0.56158946524250275,0.9999999999999998,GO,IFG222noCTC
GO:0006354,0.5034875274809404,0.9999999999999998,GO,IFG222noCTC
GO:0032259,0.5891734074169419,0.9999999999999998,GO,IFG222noCTC
GO:0033044,0.5480911173315164,0.9999999999999998,GO,IFG222noCTC
GO:0006352,0.5076822384030608,0.9999999999999998,GO,IFG222noCTC
GO:0006284,0.48331837945292744,0.9999999999999998,GO,IFG222noCTC
GO:0098732,0.4466183709291746,0.9999999999999998,GO,IFG222noCTC
GO:0031123,-0.573956456,0.9999999999999998,GO,IFG222noCTC
GO:1990868,2.2163872972979553,0,GO,PHG197CTCdt
GO:0034612,2.170429823580437,0,GO,PHG197CTCdt
GO:0140467,2.1076189070029177,1.2452599948773501E-3,GO,PHG197CTCdt
GO:0070555,2.0916715190154584,1.2452599948773501E-3,GO,PHG197CTCdt
GO:0046631,2.059762672462953,1.66034665983647E-3,GO,PHG197CTCdt
GO:0032602,2.081338762382622,1.7433639928283E-3,GO,PHG197CTCdt
GO:0009620,-2.129879646,3.3586135197433498E-3,GO,PHG197CTCdt
GO:0030522,2.022911882523107,4.26946283957951E-3,GO,PHG197CTCdt
GO:0032623,2.0126733399764776,4.6697249807900899E-3,GO,PHG197CTCdt
GO:0002237,1.9961653066480938,4.9810399795094298E-3,GO,PHG197CTCdt
GO:0010586,1.982806052888971,5.3546179779726403E-3,GO,PHG197CTCdt
GO:0071216,1.9364823110744769,7.88664663422327E-3,GO,PHG197CTCdt
GO:0009615,1.9287615574900334,8.2498474660625005E-3,GO,PHG197CTCdt
GO:0140546,1.9552394190316504,8.2639981478224694E-3,GO,PHG197CTCdt
GO:0097191,1.9371570620390715,8.2720842516853105E-3,GO,PHG197CTCdt
GO:1903131,1.948256783,8.3017332991823893E-3,GO,PHG197CTCdt
GO:1904019,1.941458466031474,8.4294522730159593E-3,GO,PHG197CTCdt
GO:1903706,1.9230600262823578,8.6435693762075393E-3,GO,PHG197CTCdt
GO:0071774,1.9154150833137014,8.8551821857945495E-3,GO,PHG197CTCdt
GO:0070849,1.908491229978412,8.9134399633326693E-3,GO,PHG197CTCdt
GO:0045730,-1.958476863,9.0682565033070404E-3,GO,PHG197CTCdt
GO:0031016,1.8936075062049877,9.4283971040714197E-3,GO,PHG197CTCdt
GO:0018198,-1.935788315,9.5384623960711196E-3,GO,PHG197CTCdt
GO:0019882,1.8952319356672636,9.8375539595311305E-3,GO,PHG197CTCdt
GO:0043331,1.8674286723665665,9.8731328165276196E-3,GO,PHG197CTCdt
GO:0045786,1.8834295995681274,9.9620799590188595E-3,GO,PHG197CTCdt
GO:0044843,1.879535389392863,9.9620799590188595E-3,GO,PHG197CTCdt
GO:0033687,1.8862186830485286,0.010075285413098628,GO,PHG197CTCdt
GO:0010573,1.867815059660948,0.010192683661773935,GO,PHG197CTCdt
GO:0002181,-2.006971266,1.04117019112043E-2,GO,PHG197CTCdt
GO:0002064,1.8683003000887204,0.010536815341269956,GO,PHG197CTCdt
GO:0002396,1.8702939448527416,0.010659425556150189,GO,PHG197CTCdt
GO:1901616,-1.962525634,0.011419285967127397,GO,PHG197CTCdt
GO:0035966,1.8542703401778866,0.011679679951953155,GO,PHG197CTCdt
GO:0010257,-1.89922948,1.19790548870846E-2,GO,PHG197CTCdt
GO:0070661,1.8414671527937927,0.012647171822973173,GO,PHG197CTCdt
GO:0051249,1.844066131269879,1.2784669280740801E-2,GO,PHG197CTCdt
GO:0035265,1.842183996117818,0.012854296721314669,GO,PHG197CTCdt
GO:0050867,1.8351524267409305,0.013245038127331904,GO,PHG197CTCdt
GO:0070828,1.832380870531484,1.32949817100141E-2,GO,PHG197CTCdt
GO:1901987,1.799011468557985,0.014334326163254927,GO,PHG197CTCdt
GO:0071772,1.8006870289622245,0.014405394031649444,GO,PHG197CTCdt
GO:0030856,1.8021910694449177,0.014566645986588637,GO,PHG197CTCdt
GO:0001655,1.803732342153197,0.014705927558551662,GO,PHG197CTCdt
GO:0002065,1.8149818804966484,1.48758085874538E-2,GO,PHG197CTCdt
GO:0002250,1.8048652447764326,0.014973492133525312,GO,PHG197CTCdt
GO:0019221,1.82014956,0.015049856509517791,GO,PHG197CTCdt
GO:0032495,1.8160370475054428,0.015150663271007862,GO,PHG197CTCdt
GO:0032637,1.8056328749443422,0.015285566437119575,GO,PHG197CTCdt
GO:0045785,1.8065433643699873,0.015485925577320998,GO,PHG197CTCdt
GO:0044772,1.8065456939356503,0.015893449934618917,GO,PHG197CTCdt
GO:0038061,1.7811086791925717,1.6903742058122399E-2,GO,PHG197CTCdt
GO:0032606,1.7830398108997587,0.016946364278113617,GO,PHG197CTCdt
GO:0007369,1.7757646105675664,0.017382812989716598,GO,PHG197CTCdt
GO:0071496,1.7776659766974308,0.017407697011723074,GO,PHG197CTCdt
GO:0098781,1.7734110114814468,1.75083555279756E-2,GO,PHG197CTCdt
GO:0022900,-1.852232875,0.018616314938006008,GO,PHG197CTCdt
GO:0009266,1.7656902526154368,1.92160709013427E-2,GO,PHG197CTCdt
GO:0007606,-1.833803615,0.020067715780466528,GO,PHG197CTCdt
GO:0010623,1.7571206796814542,0.020085582509966282,GO,PHG197CTCdt
GO:0045444,1.7589697840425167,0.020135619162450873,GO,PHG197CTCdt
GO:0044703,1.7592628421524241,0.020403106069913645,GO,PHG197CTCdt
GO:0001503,1.742800841244257,2.0837350580947801E-2,GO,PHG197CTCdt
GO:0042303,1.7401141244102414,0.020863208438764925,GO,PHG197CTCdt
GO:0009595,1.7371297396106342,0.020951993564603175,GO,PHG197CTCdt
GO:0007622,1.7510575223330804,2.0965650095571501E-2,GO,PHG197CTCdt
GO:0060537,1.7337073734340114,0.021035314990389842,GO,PHG197CTCdt
GO:0002040,1.735260648,2.1130505538075099E-2,GO,PHG197CTCdt
GO:0035924,1.7377722966762479,0.021149335074288043,GO,PHG197CTCdt
GO:0002520,1.742894223793282,0.021169419912915096,GO,PHG197CTCdt
GO:0070269,1.7464714430379107,0.021169419912915096,GO,PHG197CTCdt
GO:0007159,1.7431758301369045,0.021469999911678597,GO,PHG197CTCdt
GO:0031098,1.7465504349749885,0.021547445268502864,GO,PHG197CTCdt
GO:0042770,1.7227466708517833,0.023037309905231132,GO,PHG197CTCdt
GO:0033627,1.7152585642036402,0.023098695961316636,GO,PHG197CTCdt
GO:0022407,1.7177112183059529,0.023262900484013263,GO,PHG197CTCdt
GO:0046683,1.7157026318826836,0.023304151332704852,GO,PHG197CTCdt
GO:0048732,1.717865906973638,2.35683766677523E-2,GO,PHG197CTCdt
GO:0044706,1.7190233999244104,0.023585596022378627,GO,PHG197CTCdt
GO:0003158,1.7087656761254166,2.3929185306967599E-2,GO,PHG197CTCdt
GO:0002244,1.711449176508576,2.39712549013891E-2,GO,PHG197CTCdt
GO:0050673,1.7071781041737961,0.023975405768038742,GO,PHG197CTCdt
GO:0001562,1.7053130318023513,2.4085949900917301E-2,GO,PHG197CTCdt
GO:0002347,1.7088117103013301,0.024256982365967177,GO,PHG197CTCdt
GO:0042113,1.700567995404789,0.024290451292481134,GO,PHG197CTCdt
GO:0007346,1.702928851544489,2.4339172627148301E-2,GO,PHG197CTCdt
GO:0007498,1.6992688835603968,0.024360398649788326,GO,PHG197CTCdt
GO:0032609,1.7009199460392084,0.024474148360858854,GO,PHG197CTCdt
GO:0017145,1.6969286413577527,2.4505486812771701E-2,GO,PHG197CTCdt
GO:0098727,1.6916845526639879,0.025649318674973887,GO,PHG197CTCdt
GO:0090077,1.6852881826175408,2.6266298031482799E-2,GO,PHG197CTCdt
GO:1901342,1.6856625524690318,0.026458112361747173,GO,PHG197CTCdt
GO:0001819,1.6874744281930236,0.026555544469071383,GO,PHG197CTCdt
GO:0002683,1.6860362975223484,2.65803710811321E-2,GO,PHG197CTCdt
GO:0042330,1.6826713912005933,0.026651426557030365,GO,PHG197CTCdt
GO:0019216,1.6800413044026907,0.026682143935181153,GO,PHG197CTCdt
GO:0001570,1.6809680818741943,2.67447885263432E-2,GO,PHG197CTCdt
GO:0045165,1.6780009755492014,2.69806332223427E-2,GO,PHG197CTCdt
GO:0033002,1.6734810353125853,2.7587298348052201E-2,GO,PHG197CTCdt
GO:0031047,1.6704623532338465,0.028113097927829064,GO,PHG197CTCdt
GO:0007271,-1.796649273,2.82869894218384E-2,GO,PHG197CTCdt
GO:0035051,1.6670297462747634,2.8560640527670999E-2,GO,PHG197CTCdt
GO:0001818,1.6588481803541462,3.0469127534233201E-2,GO,PHG197CTCdt
GO:0099003,-1.779093656,3.05633830296645E-2,GO,PHG197CTCdt
GO:0014823,1.6403767921904286,3.1876328280084902E-2,GO,PHG197CTCdt
GO:0010720,1.6526778935392847,3.1878655868860302E-2,GO,PHG197CTCdt
GO:0038034,1.6503210463385807,3.20044656415387E-2,GO,PHG197CTCdt
GO:0006304,1.6471324534512437,3.2040539668194402E-2,GO,PHG197CTCdt
GO:0007492,1.6264605756122335,0.032044690534844024,GO,PHG197CTCdt
GO:0050866,1.640670216563265,3.2094814207593803E-2,GO,PHG197CTCdt
GO:1990823,1.6477615748361596,0.032150348958651806,GO,PHG197CTCdt
GO:0014074,1.6271657089925204,3.2230258690943397E-2,GO,PHG197CTCdt
GO:0042476,1.6505782689697825,3.2272988200571499E-2,GO,PHG197CTCdt
GO:0055123,1.648364199742955,0.032313226193603294,GO,PHG197CTCdt
GO:2001057,1.641087623791039,3.2329321390815902E-2,GO,PHG197CTCdt
