"ensembl_id","Neurons"
"ENSG00000130764",10.70499327
"ENSG00000137821",18.5822163
"ENSG00000148948",117.1845383
"ENSG00000129295",30.58744173
"ENSG00000033122",45.2323066
"ENSG00000197147",27.04820187
"ENSG00000170382",4.867561746
"ENSG00000173114",32.32752262
"ENSG00000162951",2.569940232
"ENSG00000146006",27.93177985
"ENSG00000176204",291.0339014
"ENSG00000181817",14.27772349
"ENSG00000108848",177.7825025
"ENSG00000187398",16.15572483
"ENSG00000144214",4.1170537
"ENSG00000159871",2.401109642
"ENSG00000150556",6.249440433
"ENSG00000102897",7.644012167
"ENSG00000186687",9.49195103
"ENSG00000140280",21.83883857
"ENSG00000163818",6.586233988
"ENSG00000172264",34.51570938
"ENSG00000110514",12.28611188
"ENSG00000179222",34.73905936
"ENSG00000198934",19.22825972
"ENSG00000254585",2.897178111
"ENSG00000151276",36.43354629
"ENSG00000198162",28.81130575
"ENSG00000166963",25.51292484
"ENSG00000131711",204.6401617
"ENSG00000140941",40.38839985
"ENSG00000171471",13.31496552
"ENSG00000078018",96.92149903
"ENSG00000065559",37.40903984
"ENSG00000073803",13.06414329
"ENSG00000006432",3.381804041
"ENSG00000171533",16.30082596
"ENSG00000184368",28.46052045
"ENSG00000164114",12.92154724
"ENSG00000107643",15.72116911
"ENSG00000050748",16.73935642
"ENSG00000084764",16.20362158
"ENSG00000116141",28.80485327
"ENSG00000012174",5.849172385
"ENSG00000101977",8.510136441
"ENSG00000180398",14.02665669
"ENSG00000152034",11.53329745
"ENSG00000232119",18.44044414
"ENSG00000139915",64.57386923
"ENSG00000014641",127.2622367
"ENSG00000138400",3.200149067
"ENSG00000151376",19.66753425
"ENSG00000133398",30.68515192
"ENSG00000156603",12.95045251
"ENSG00000112282",15.08204274
"ENSG00000136146",26.66327009
"ENSG00000159479",10.32168741
"ENSG00000206562",5.79267666
"ENSG00000140259",16.2226933
"ENSG00000174514",11.97958751
"ENSG00000133816",11.05548243
"ENSG00000107745",40.5249443
"ENSG00000080561",4.439125887
"ENSG00000125863",13.85136401
"ENSG00000133606",16.12815103
"ENSG00000075975",9.898921502
"ENSG00000089693",32.87589678
"ENSG00000146147",19.83405022
"ENSG00000213190",88.8686333
"ENSG00000171843",23.16554145
"ENSG00000156103",22.26789972
"ENSG00000020426",68.30985823
"ENSG00000138587",10.66253452
"ENSG00000165943",61.82502102
"ENSG00000115540",5.550373205
"ENSG00000164172",15.14825279
"ENSG00000185787",52.34924532
"ENSG00000123562",115.3610432
"ENSG00000188010",19.60981334
"ENSG00000171160",15.20481823
"ENSG00000101928",6.634442484
"ENSG00000135698",30.12894797
"ENSG00000196199",70.98628317
"ENSG00000051825",9.57519491
"ENSG00000105926",17.68584409
"ENSG00000115204",19.51301954
"ENSG00000135324",16.07408266
"ENSG00000118242",6.289094755
"ENSG00000179010",97.92496285
"ENSG00000178988",39.1451982
"ENSG00000137547",25.87977622
"ENSG00000158042",7.382087794
"ENSG00000242485",26.23075163
"ENSG00000243147",61.1026336
"ENSG00000130312",19.16596952
"ENSG00000132313",12.50168709
"ENSG00000116221",8.400606973
"ENSG00000182154",70.2624155
"ENSG00000259494",6.150474791
"ENSG00000111639",48.50122933
"ENSG00000162910",26.88837492
"ENSG00000116898",11.26570422
"ENSG00000122140",4.900210973
"ENSG00000187145",110.9181443
"ENSG00000181610",22.36711158
"ENSG00000125901",32.13831523
"ENSG00000113048",8.055772409
"ENSG00000112996",6.626406072
"ENSG00000061794",23.33780745
"ENSG00000125445",13.31506638
"ENSG00000135972",32.40652735
"ENSG00000053372",4.958960876
"ENSG00000095002",23.17493057
"ENSG00000175806",63.85170824
"ENSG00000057935",10.70281687
"ENSG00000143033",18.22438715
"ENSG00000150712",9.531949732
"ENSG00000108389",12.78140056
"ENSG00000104643",10.73025412
"ENSG00000107951",11.61530605
"ENSG00000132938",40.02904141
"ENSG00000128654",57.74727623
"ENSG00000005810",46.09357413
"ENSG00000134323",2.215079307
"ENSG00000104177",16.49347909
"ENSG00000133026",24.63777376
"ENSG00000196465",15.8081019
"ENSG00000041515",12.10125383
"ENSG00000197535",32.47495368
"ENSG00000167306",1.588959656
"ENSG00000162601",16.34190551
"ENSG00000186487",45.6111708
"ENSG00000204899",17.61153086
"ENSG00000139597",14.26114691
"ENSG00000135040",18.40322466
"ENSG00000077616",16.46671815
"ENSG00000159593",26.56461355
"ENSG00000103174",8.41718182
"ENSG00000187109",42.76295806
"ENSG00000186462",51.70365976
"ENSG00000186310",105.9720041
"ENSG00000177432",69.83271124
"ENSG00000125814",57.19616268
"ENSG00000134265",24.5002227
"ENSG00000134440",51.55510117
"ENSG00000090971",10.66884559
"ENSG00000151779",16.58592092
"ENSG00000172915",58.90452736
"ENSG00000104490",44.12121113
"ENSG00000020129",26.50435026
"ENSG00000144959",24.20013809
"ENSG00000061676",23.88544192
"ENSG00000131507",60.00460816
"ENSG00000102471",28.43871998
"ENSG00000182636",34.81181623
"ENSG00000101079",45.95811058
"ENSG00000103034",57.50230721
"ENSG00000164100",17.89891741
"ENSG00000138653",2.562182042
"ENSG00000125356",221.2634978
"ENSG00000130414",17.15976985
"ENSG00000184752",67.43355422
"ENSG00000186010",21.51384212
"ENSG00000189043",111.0669718
"ENSG00000128609",22.45528579
"ENSG00000119421",53.12227154
"ENSG00000004779",47.3471692
"ENSG00000183648",36.43674084
"ENSG00000136521",26.7369173
"ENSG00000165264",50.42562305
"ENSG00000168653",304.2357846
"ENSG00000103154",12.25502045
"ENSG00000089818",40.69649594
"ENSG00000049759",15.70242229
"ENSG00000100285",7.715844877
"ENSG00000104722",21.78441614
"ENSG00000172260",59.61189177
"ENSG00000154328",6.323864344
"ENSG00000163491",10.46554678
"ENSG00000165973",35.71964038
"ENSG00000184613",72.68130191
"ENSG00000166342",40.13770905
"ENSG00000171208",20.84941486
"ENSG00000164600",28.52066079
"ENSG00000170448",7.43562654
"ENSG00000166681",429.4206084
"ENSG00000145912",34.67316445
"ENSG00000196290",11.27233202
"ENSG00000104361",12.21795515
"ENSG00000184117",12.23826359
"ENSG00000136783",18.93324269
"ENSG00000010322",13.97535676
"ENSG00000186416",16.86276024
"ENSG00000165246",17.2716761
"ENSG00000103202",8.238621646
"ENSG00000112981",25.06056807
"ENSG00000143156",16.83230134
"ENSG00000157064",39.03748003
"ENSG00000152465",10.77914113
"ENSG00000109255",7.073636818
"ENSG00000053438",44.85820683
"ENSG00000112992",15.71139233
"ENSG00000101746",25.1581539
"ENSG00000101361",24.80713543
"ENSG00000055044",45.71861454
"ENSG00000198929",8.121753644
"ENSG00000174576",3.106853336
"ENSG00000141279",17.56477106
"ENSG00000113389",2.36262779
"ENSG00000114388",12.17982096
"ENSG00000156642",92.89211735
"ENSG00000171246",20.90281529
"ENSG00000106236",14.66599481
"ENSG00000221890",23.75622568
"ENSG00000122585",66.14189681
"ENSG00000164128",23.76008826
"ENSG00000124588",28.99607165
"ENSG00000120798",24.24192285
"ENSG00000134986",45.58799817
"ENSG00000157168",45.84649672
"ENSG00000154146",351.4903307
"ENSG00000175352",43.93337706
"ENSG00000124785",29.43280904
"ENSG00000152954",43.62442409
"ENSG00000125841",24.17664507
"ENSG00000021645",170.5844116
"ENSG00000164346",29.93828064
"ENSG00000073969",70.38113528
"ENSG00000111696",11.32256846
"ENSG00000162631",11.4755943
"ENSG00000120526",7.544008913
"ENSG00000015676",9.623751285
"ENSG00000122824",10.88821924
"ENSG00000196368",13.17435076
"ENSG00000136159",8.083300378
"ENSG00000167005",19.07619662
"ENSG00000170502",11.96485626
"ENSG00000069248",16.4674068
"ENSG00000102898",10.84524907
"ENSG00000122584",67.69946628
"ENSG00000144227",33.47290535
"ENSG00000144460",15.51740601
"ENSG00000109180",71.34389369
"ENSG00000197444",4.520617802
"ENSG00000147162",48.55446003
"ENSG00000138430",21.81567478
"ENSG00000130558",113.9517531
"ENSG00000118733",64.58685768
"ENSG00000198836",18.73560224
"ENSG00000183715",143.5313708
"ENSG00000054277",8.747217742
"ENSG00000082556",11.48120621
"ENSG00000115947",12.70706117
"ENSG00000144645",4.584905922
"ENSG00000091039",27.77197195
"ENSG00000116885",6.402361492
"ENSG00000092094",15.85124684
"ENSG00000169914",11.41116192
"ENSG00000085465",4.9227916
"ENSG00000083720",39.56641082
"ENSG00000164830",131.9285882
"ENSG00000186288",1.944585139
"ENSG00000184388",1.84166777
"ENSG00000112530",32.50687335
"ENSG00000007168",43.37252975
"ENSG00000120727",75.20843816
"ENSG00000149269",43.61320052
"ENSG00000111845",21.48352841
"ENSG00000077264",43.22942316
"ENSG00000101349",26.63639382
"ENSG00000163291",8.091130977
"ENSG00000124171",3.089106488
"ENSG00000116288",57.56570432
"ENSG00000169116",30.542542
"ENSG00000129484",39.49171758
"ENSG00000138650",16.25454503
"ENSG00000102290",15.01651092
"ENSG00000099715",15.04349282
"ENSG00000165194",6.357167588
"ENSG00000169851",51.30953447
"ENSG00000136099",14.12606471
"ENSG00000186472",43.03862664
"ENSG00000120265",82.53014112
"ENSG00000160299",6.351062855
"ENSG00000183036",107.9015219
"ENSG00000248485",41.53728674
"ENSG00000175426",7.92072256
"ENSG00000125851",29.77271928
"ENSG00000116005",18.26962155
"ENSG00000116703",5.830764494
"ENSG00000105185",44.30676042
"ENSG00000249915",15.94684229
"ENSG00000090470",14.67006081
"ENSG00000112541",23.70081922
"ENSG00000186642",18.14172705
"ENSG00000065989",6.871863641
"ENSG00000113448",61.89795959
"ENSG00000131828",16.65815412
"ENSG00000110435",21.35190238
"ENSG00000067992",30.13017644
"ENSG00000164951",32.35089625
"ENSG00000083642",24.9155111
"ENSG00000179889",20.13061527
"ENSG00000165966",24.32878262
"ENSG00000089220",268.7587845
"ENSG00000242265",20.11696199
"ENSG00000181195",9.923554515
"ENSG00000101132",21.0001164
"ENSG00000070087",55.61157257
"ENSG00000171314",58.09760167
"ENSG00000197121",10.8856236
"ENSG00000177614",20.10902611
"ENSG00000142657",11.08035456
"ENSG00000165434",38.54034651
"ENSG00000101856",96.28581371
"ENSG00000164040",10.3413957
"ENSG00000112137",87.36960131
"ENSG00000164902",11.87587866
"ENSG00000106443",27.48171743
"ENSG00000129292",11.12901331
"ENSG00000040199",6.75449982
"ENSG00000116793",19.63882368
"ENSG00000006576",11.51485282
"ENSG00000241973",18.45236303
"ENSG00000078043",18.140217
"ENSG00000153823",32.24338942
"ENSG00000166908",17.66203443
"ENSG00000241878",11.01714944
"ENSG00000057757",44.72522349
"ENSG00000091622",2.016166832
"ENSG00000181191",14.23065772
"ENSG00000198961",91.96363169
"ENSG00000171033",23.94960359
"ENSG00000135549",4.431134884
"ENSG00000165495",12.91152919
"ENSG00000123739",5.735592342
"ENSG00000137055",7.749734104
"ENSG00000182621",98.7288019
"ENSG00000114805",11.92751549
"ENSG00000182836",13.36822294
"ENSG00000105223",37.75240442
"ENSG00000180287",14.24410187
"ENSG00000052126",38.2142277
"ENSG00000115762",29.65527348
"ENSG00000120756",4.433537485
"ENSG00000221866",9.405508139
"ENSG00000122512",4.999858108
"ENSG00000176903",47.84333041
"ENSG00000240694",71.20464043
"ENSG00000182013",48.74197925
"ENSG00000168081",13.71164798
"ENSG00000130997",4.995578423
"ENSG00000147669",43.40434832
"ENSG00000148606",7.171241827
"ENSG00000132664",13.27834208
"ENSG00000161980",14.24601545
"ENSG00000130714",7.587544196
"ENSG00000086717",3.653156219
"ENSG00000139220",75.88103709
"ENSG00000143847",6.054471852
"ENSG00000134283",17.78780683
"ENSG00000196262",74.30615464
"ENSG00000171497",23.24371491
"ENSG00000137168",11.07469748
"ENSG00000168781",7.564363322
"ENSG00000100614",12.42257861
"ENSG00000170836",23.25175905
"ENSG00000175175",49.91423266
"ENSG00000214517",17.06066753
"ENSG00000213639",95.3456691
"ENSG00000198729",15.54527965
"ENSG00000135447",2.552373952
"ENSG00000150722",2.444601372
"ENSG00000115685",17.34657179
"ENSG00000105568",24.44158014
"ENSG00000074211",14.26319549
"ENSG00000112640",8.818172289
"ENSG00000154001",12.91309247
"ENSG00000138814",141.6277638
"ENSG00000107758",44.10049073
"ENSG00000119698",11.62241023
"ENSG00000198901",2.984586587
"ENSG00000138078",85.95573252
"ENSG00000139174",25.49572052
"ENSG00000162409",13.79835611
"ENSG00000142875",90.78021222
"ENSG00000106617",19.35368889
"ENSG00000108946",42.45807774
"ENSG00000005249",29.85057557
"ENSG00000166501",69.54814235
"ENSG00000171132",28.8130266
"ENSG00000067606",7.151009389
"ENSG00000138669",5.732925442
"ENSG00000111218",8.791347283
"ENSG00000171867",236.9271936
"ENSG00000110107",14.04429438
"ENSG00000161542",11.72528793
"ENSG00000184838",28.43260106
"ENSG00000164985",38.68279368
"ENSG00000143106",16.01180901
"ENSG00000159377",60.53261807
"ENSG00000100804",72.45354443
"ENSG00000161057",29.05865394
"ENSG00000115233",14.95046287
"ENSG00000103035",40.77951944
"ENSG00000157778",15.20864751
"ENSG00000180822",3.405614532
"ENSG00000121390",37.82846257
"ENSG00000244694",18.20987682
"ENSG00000156471",8.659987082
"ENSG00000106853",16.71076622
"ENSG00000144407",5.264587938
"ENSG00000087494",15.99836929
"ENSG00000070159",2.241724149
"ENSG00000088179",15.40191862
"ENSG00000110786",12.00661566
"ENSG00000155093",48.76882409
"ENSG00000151490",23.214331
"ENSG00000153233",30.99367216
"ENSG00000105426",22.31867956
"ENSG00000196090",22.73625389
"ENSG00000150787",24.49216183
"ENSG00000055917",32.28191314
"ENSG00000185129",39.72012292
"ENSG00000091127",8.641617558
"ENSG00000129317",29.34114356
"ENSG00000100362",23.41603605
"ENSG00000177707",18.91785264
"ENSG00000048991",119.1667685
"ENSG00000179912",33.81453059
"ENSG00000103769",39.23968164
"ENSG00000139998",20.37342385
"ENSG00000099246",23.64554109
"ENSG00000169228",31.10239237
"ENSG00000041353",9.820722021
"ENSG00000104388",34.7518666
"ENSG00000105649",69.57232421
"ENSG00000169213",5.424066851
"ENSG00000152932",45.76023273
"ENSG00000175582",55.91071209
"ENSG00000154917",27.94046853
"ENSG00000123570",11.8833643
"ENSG00000152061",29.97865662
"ENSG00000144134",4.383808665
"ENSG00000184672",180.3156685
"ENSG00000132341",42.9379934
"ENSG00000099901",9.987249719
"ENSG00000076864",24.41919401
"ENSG00000108352",13.28055805
"ENSG00000077092",17.27756273
"ENSG00000113643",24.11059767
"ENSG00000145715",46.35053301
"ENSG00000155903",22.20847639
"ENSG00000100302",5.998916823
"ENSG00000058335",13.7495208
"ENSG00000172575",9.464794528
"ENSG00000128045",3.577058508
"ENSG00000078328",295.8416058
"ENSG00000100320",49.28743652
"ENSG00000185272",8.471246031
"ENSG00000112183",6.874370384
"ENSG00000119707",58.23241208
"ENSG00000184863",8.540903916
"ENSG00000173933",14.6087193
"ENSG00000138207",14.48329164
"ENSG00000172348",65.43161476
"ENSG00000173653",3.697561347
"ENSG00000117906",34.28922795
"ENSG00000117625",16.93415517
"ENSG00000068615",39.49994239
"ENSG00000129625",102.5105563
"ENSG00000189056",35.50413757
"ENSG00000076043",16.57105113
"ENSG00000135002",14.96332494
"ENSG00000128253",4.947191025
"ENSG00000131378",11.45015577
"ENSG00000133111",8.086918028
"ENSG00000174136",16.0651811
"ENSG00000159788",8.704504219
"ENSG00000091844",5.787189323
"ENSG00000117152",61.99166882
"ENSG00000182732",38.64648813
"ENSG00000182901",204.0882832
"ENSG00000186479",29.36200801
"ENSG00000135824",3.802232767
"ENSG00000111785",9.505516683
"ENSG00000060709",19.83555301
"ENSG00000177181",3.723535279
"ENSG00000079841",29.13682698
"ENSG00000176406",71.62265472
"ENSG00000117016",11.17711098
"ENSG00000135249",9.99158042
"ENSG00000203877",16.35471023
"ENSG00000152214",49.00786564
"ENSG00000155906",9.344975738
"ENSG00000022840",11.83229826
"ENSG00000123091",46.26658844
"ENSG00000128482",12.06172332
"ENSG00000133135",7.111284797
"ENSG00000013561",11.14218899
"ENSG00000118518",23.92418698
"ENSG00000170153",10.78432223
"ENSG00000141576",11.13333095
"ENSG00000141622",5.172379874
"ENSG00000145428",15.57065291
"ENSG00000164197",17.10434921
"ENSG00000168159",17.42314047
"ENSG00000158286",3.75818118
"ENSG00000101236",12.47217048
"ENSG00000170633",15.93461528
"ENSG00000181852",10.92475356
"ENSG00000135119",5.618971433
"ENSG00000111880",15.05347594
"ENSG00000101654",21.75307493
"ENSG00000205937",11.96827595
"ENSG00000169855",34.69995326
"ENSG00000185008",92.72647025
"ENSG00000134318",31.75483341
"ENSG00000129197",12.0313022
"ENSG00000103494",3.739614102
"ENSG00000089169",25.13198405
"ENSG00000163684",3.481088249
"ENSG00000178718",2.333572969
"ENSG00000141425",20.51369305
"ENSG00000155876",46.41677101
"ENSG00000083750",23.87287635
"ENSG00000025039",10.45104282
"ENSG00000136444",8.212439732
"ENSG00000081019",8.872959218
"ENSG00000160188",4.208127536
"ENSG00000147655",10.92509763
"ENSG00000146374",3.351041893
"ENSG00000137815",35.36242746
"ENSG00000139970",288.3873842
"ENSG00000133318",219.7081107
"ENSG00000198863",5.340582677
"ENSG00000108309",25.044265
"ENSG00000160753",14.80379183
"ENSG00000013392",6.244472812
"ENSG00000171509",20.39400084
"ENSG00000198626",37.11575853
"ENSG00000142230",15.29947572
"ENSG00000031698",50.6647683
"ENSG00000119042",13.93679164
"ENSG00000139697",16.146105
"ENSG00000173611",15.47888049
"ENSG00000198794",36.07779799
"ENSG00000092108",24.16878432
"ENSG00000171951",236.2054922
"ENSG00000166922",201.1283342
"ENSG00000144285",47.85731883
"ENSG00000136531",70.67008621
"ENSG00000149575",9.58025579
"ENSG00000153253",36.716227
"ENSG00000166257",33.59068206
"ENSG00000177098",2.865035039
"ENSG00000136546",4.262012476
"ENSG00000196876",22.15693979
"ENSG00000169432",3.483671812
"ENSG00000153130",34.89335018
"ENSG00000136193",28.59453401
"ENSG00000065665",28.19543377
"ENSG00000008952",37.08427484
"ENSG00000085415",7.829148498
"ENSG00000135622",6.818811299
"ENSG00000095539",2.854659561
"ENSG00000082684",4.661685674
"ENSG00000129158",21.27557577
"ENSG00000111897",282.158548
"ENSG00000132824",60.10754327
"ENSG00000151778",39.83093582
"ENSG00000163536",224.6825452
"ENSG00000180440",11.02059424
"ENSG00000152217",17.57876352
"ENSG00000103037",5.131926278
"ENSG00000063015",9.266888716
"ENSG00000100095",28.07955178
"ENSG00000185053",168.9398679
"ENSG00000167037",9.035668823
"ENSG00000197860",13.29762322
"ENSG00000189410",3.988227112
"ENSG00000198478",17.80229143
"ENSG00000107295",75.87498169
"ENSG00000148082",44.78866497
"ENSG00000188803",6.905106365
"ENSG00000237515",26.70410381
"ENSG00000215475",4.37907677
"ENSG00000072858",9.364725372
"ENSG00000197555",36.11593041
"ENSG00000124523",8.784195153
"ENSG00000113558",49.99954187
"ENSG00000163950",21.79715439
"ENSG00000124140",30.28998643
"ENSG00000118596",13.24291881
"ENSG00000091664",3.245418572
"ENSG00000104888",46.18942789
"ENSG00000092096",49.14654673
"ENSG00000185052",21.54589562
"ENSG00000140090",3.407952651
"ENSG00000115840",47.48034152
"ENSG00000102078",12.49865071
"ENSG00000153291",34.35570545
"ENSG00000075415",50.53658992
"ENSG00000114120",23.79162771
"ENSG00000151729",29.66665228
"ENSG00000075303",7.31962402
"ENSG00000164209",13.09450002
"ENSG00000091137",5.321594872
"ENSG00000112053",2.902386472
"ENSG00000151229",34.19866345
"ENSG00000101438",5.846716519
"ENSG00000164414",69.77049838
"ENSG00000205060",11.16283241
"ENSG00000183780",47.62138107
"ENSG00000151812",6.233715884
"ENSG00000123643",3.666210833
"ENSG00000157800",6.742657697
"ENSG00000111371",25.94365595
"ENSG00000139974",13.54086502
"ENSG00000136052",16.48789047
"ENSG00000137968",31.56316115
"ENSG00000144290",82.71308322
"ENSG00000163798",11.22614874
"ENSG00000050438",13.29548773
"ENSG00000072041",13.07876217
"ENSG00000197106",12.74083986
"ENSG00000013293",10.91624179
"ENSG00000118160",10.08600526
"ENSG00000100678",6.466812822
"ENSG00000198689",32.48691688
"ENSG00000065923",12.23854725
"ENSG00000164038",10.74355781
"ENSG00000187122",12.92217634
"ENSG00000145147",20.56357166
"ENSG00000178235",8.2653451
"ENSG00000121871",8.916974065
"ENSG00000179542",16.72227936
"ENSG00000165300",11.18762537
"ENSG00000164609",16.98745177
"ENSG00000112305",29.61638857
"ENSG00000080503",47.27710816
"ENSG00000185420",29.2437346
"ENSG00000132639",1202.409208
"ENSG00000065609",59.71114576
"ENSG00000145335",90.25074143
"ENSG00000074317",65.30930323
"ENSG00000184602",11.41198984
"ENSG00000161981",13.60013265
"ENSG00000131876",14.64144517
"ENSG00000128739",44.20326225
"ENSG00000147481",155.1693265
"ENSG00000086300",49.77646155
"ENSG00000104497",4.178022176
"ENSG00000112335",76.22225297
"ENSG00000114520",21.469296
"ENSG00000112320",30.31114699
"ENSG00000142168",184.0005784
"ENSG00000108018",22.41009697
"ENSG00000156395",19.93401245
"ENSG00000182968",2.14416119
"ENSG00000123352",12.00388338
"ENSG00000197912",8.057784493
"ENSG00000153820",9.279352643
"ENSG00000186787",8.087778102
"ENSG00000204271",15.27554059
"ENSG00000167642",12.92655498
"ENSG00000167778",17.1271933
"ENSG00000123178",13.53398245
"ENSG00000197694",37.7993673
"ENSG00000145545",5.917047527
"ENSG00000116649",15.1164372
"ENSG00000140319",136.2990831
"ENSG00000143742",101.0261558
"ENSG00000096063",15.15641382
"ENSG00000144867",17.81999489
"ENSG00000100104",4.386029117
"ENSG00000139767",25.19219666
"ENSG00000116754",74.43459917
"ENSG00000154548",6.829505759
"ENSG00000184402",10.66044966
"ENSG00000008324",35.25073183
"ENSG00000138385",30.39631825
"ENSG00000157216",13.43443504
"ENSG00000157005",326.5337066
"ENSG00000139874",3.768718136
"ENSG00000117155",19.72611559
"ENSG00000144057",8.808663856
"ENSG00000117069",49.32166227
"ENSG00000111728",6.322198492
"ENSG00000177511",22.29382208
"ENSG00000101638",19.45842035
"ENSG00000138378",14.83812586
"ENSG00000040341",21.21552579
"ENSG00000157214",12.12282543
"ENSG00000117632",197.0113535
"ENSG00000104435",215.5573039
"ENSG00000197457",39.0729979
"ENSG00000023734",62.24616141
"ENSG00000165209",39.33043611
"ENSG00000136854",113.5926626
"ENSG00000145087",71.35616556
"ENSG00000113387",30.33457641
"ENSG00000136143",35.41371359
"ENSG00000064607",31.30074402
"ENSG00000130540",51.01531193
"ENSG00000116030",48.39834889
"ENSG00000196284",46.17023935
"ENSG00000119760",21.2275243
"ENSG00000156502",11.65768796
"ENSG00000143502",18.5090618
"ENSG00000185518",20.16221035
"ENSG00000166111",21.66904659
"ENSG00000147642",23.5535881
"ENSG00000171772",12.24270715
"ENSG00000008056",36.65906387
"ENSG00000185666",23.03922636
"ENSG00000100321",17.46992245
"ENSG00000127561",23.23761854
"ENSG00000159082",27.77701547
"ENSG00000163630",127.1289986
"ENSG00000102003",47.29899476
"ENSG00000067715",652.2430197
"ENSG00000110975",2.382673162
"ENSG00000019505",19.42857919
"ENSG00000143469",22.76711769
"ENSG00000139973",33.87167008
"ENSG00000132872",44.67904223
"ENSG00000006128",54.48557145
"ENSG00000166863",93.91252699
"ENSG00000138162",3.753500488
"ENSG00000115353",3.56146967
"ENSG00000144834",126.4589882
"ENSG00000170921",14.69577526
"ENSG00000059588",52.52396034
"ENSG00000089123",32.92110834
"ENSG00000106052",37.11791099
"ENSG00000260272",55.1492004
"ENSG00000111490",5.263077853
"ENSG00000124659",9.697446154
"ENSG00000116957",13.48280525
"ENSG00000145348",13.83888133
"ENSG00000112592",16.26381885
"ENSG00000171703",10.88393038
"ENSG00000172465",58.67918903
"ENSG00000184905",130.5062943
"ENSG00000196507",18.72513065
"ENSG00000133142",68.46114756
"ENSG00000204065",43.99867587
"ENSG00000204071",24.30624681
"ENSG00000182916",109.3416981
"ENSG00000113649",36.78752276
"ENSG00000196628",43.75180042
"ENSG00000168778",3.200012701
"ENSG00000139372",14.89543321
"ENSG00000111802",12.08895142
"ENSG00000132604",10.24335116
"ENSG00000166848",82.69383895
"ENSG00000137574",12.77860009
"ENSG00000163634",33.36342684
"ENSG00000054118",32.90648223
"ENSG00000151090",47.08095846
"ENSG00000005108",22.05811111
"ENSG00000144229",5.014099844
"ENSG00000154096",54.39609476
"ENSG00000151500",47.98967728
"ENSG00000146426",6.754273354
"ENSG00000134375",27.53282259
"ENSG00000100575",14.88680807
"ENSG00000143155",51.06593858
"ENSG00000184277",23.23388477
"ENSG00000150403",8.459248412
"ENSG00000166557",6.018628602
"ENSG00000134291",11.33696358
"ENSG00000144868",23.10265624
"ENSG00000171202",35.64108784
"ENSG00000171204",43.9233254
"ENSG00000139364",24.26132712
"ENSG00000151952",35.96318691
"ENSG00000167619",13.55402114
"ENSG00000164112",17.41906322
"ENSG00000174695",16.55975585
"ENSG00000186889",4.32708125
"ENSG00000127419",13.18231764
"ENSG00000146433",16.23809883
"ENSG00000163444",5.276701757
"ENSG00000173452",7.2511384
"ENSG00000187713",9.711700905
"ENSG00000186952",13.35915798
"ENSG00000155755",4.63414378
"ENSG00000112697",24.14908284
"ENSG00000126950",21.73123466
"ENSG00000072954",13.39968143
"ENSG00000170876",10.76114346
"ENSG00000155099",19.4189668
"ENSG00000105696",87.4180682
"ENSG00000164953",5.972568428
"ENSG00000164841",3.651362392
"ENSG00000133687",7.521587805
"ENSG00000139324",13.03982002
"ENSG00000166479",14.56072378
"ENSG00000125827",23.07267048
"ENSG00000078902",12.53567935
"ENSG00000141198",6.534593394
"ENSG00000173726",60.65537244
"ENSG00000025772",9.635063377
"ENSG00000154174",16.73814856
"ENSG00000077097",38.41835074
"ENSG00000124191",6.850238596
"ENSG00000103460",7.560671246
"ENSG00000067369",20.94366997
"ENSG00000146242",2.537829235
"ENSG00000134779",13.85290923
"ENSG00000158109",15.16573605
"ENSG00000204104",9.166607798
"ENSG00000168538",10.94082798
"ENSG00000196459",9.022555407
"ENSG00000167515",7.603599375
"ENSG00000054116",12.75021207
"ENSG00000182400",22.39676839
"ENSG00000124496",7.891787805
"ENSG00000072657",21.76995719
"ENSG00000113595",25.46613661
"ENSG00000197323",18.44585202
"ENSG00000108395",28.88277085
"ENSG00000100505",72.22933985
"ENSG00000066651",51.63894668
"ENSG00000171103",20.44151275
"ENSG00000067445",15.42650893
"ENSG00000144935",25.58781706
"ENSG00000072315",5.50271827
"ENSG00000165832",8.408659996
"ENSG00000182463",10.75677032
"ENSG00000121297",7.483081772
"ENSG00000211460",15.26841388
"ENSG00000106537",69.92298908
"ENSG00000156298",611.9130053
"ENSG00000189241",183.4030893
"ENSG00000184205",42.97995769
"ENSG00000187189",30.28858407
"ENSG00000158526",30.19107446
"ENSG00000032389",6.221102861
"ENSG00000128881",12.76352157
"ENSG00000182670",60.02822636
"ENSG00000113638",13.74246633
"ENSG00000198677",33.06844352
"ENSG00000155158",4.66330113
"ENSG00000168234",15.34292007
"ENSG00000165533",16.1859626
"ENSG00000133985",5.187003304
"ENSG00000174521",31.21480821
"ENSG00000124120",4.177443815
"ENSG00000166402",16.69496986
"ENSG00000123416",192.9775691
"ENSG00000127824",28.01319283
"ENSG00000183785",2.0563158
"ENSG00000137267",125.6018795
"ENSG00000037042",26.44326773
"ENSG00000137822",10.65190446
"ENSG00000104723",26.34553873
"ENSG00000087301",16.93218174
"ENSG00000141759",14.71544577
"ENSG00000119048",62.8995533
"ENSG00000078967",14.01398085
"ENSG00000170035",45.91304048
"ENSG00000177889",28.19647808
"ENSG00000160714",10.119692
"ENSG00000215218",17.67455033
"ENSG00000169139",24.34423076
"ENSG00000114062",51.11819944
"ENSG00000118420",6.996980143
"ENSG00000164332",28.19112878
"ENSG00000157741",7.81493901
"ENSG00000135018",18.64144163
"ENSG00000144357",32.57306145
